datetime,day of week,total,place,product,quantity,product_matched,Name,price,line_revenue,hour,weekday
2019-07-22 12:24:00,Mon,18300.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-07-22 12:41:00,Mon,18300.0,,croissant,2.0,croissant,croissant,3500,7000.0,12,Monday
2019-07-22 16:54:00,Mon,18600.0,,croissant,1.0,croissant,croissant,3500,3500.0,16,Monday
2019-07-24 13:24:00,Wed,18800.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Wednesday
2019-07-25 11:57:00,Thur,26800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-07-25 12:35:00,Thur,38000.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-07-25 13:40:00,Thur,19600.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-07-25 15:09:00,Thur,14300.0,,croissant,1.0,croissant,croissant,3500,3500.0,15,Thursday
2019-07-26 11:26:00,Fri,25300.0,,croissant,3.0,croissant,croissant,3500,10500.0,11,Friday
2019-07-26 11:23:00,Fri,73200.0,,croissant,6.0,croissant,croissant,3500,21000.0,11,Friday
2019-07-26 11:36:00,Fri,1293000.0,,croissant,5.0,croissant,croissant,3500,17500.0,11,Friday
2019-07-26 11:37:00,Fri,15000.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Friday
2019-07-27 11:57:00,Sat,21800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-07-27 12:00:00,Sat,18600.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-07-27 12:20:00,Sat,22800.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-07-27 12:26:00,Sat,17000.0,,croissant,3.0,croissant,croissant,3500,10500.0,12,Saturday
2019-07-28 11:17:00,Sun,17300.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-07-28 12:48:00,Sun,14800.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-07-28 13:13:00,Sun,25600.0,,croissant,2.0,croissant,croissant,3500,7000.0,13,Sunday
2019-07-29 11:08:00,Mon,24800.0,,croissant,3.0,croissant,croissant,3500,10500.0,11,Monday
2019-07-29 11:12:00,Mon,24100.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-07-29 12:15:00,Mon,18300.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-07-29 13:25:00,Mon,18100.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-07-29 13:36:00,Mon,28000.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-07-31 11:25:00,Wed,30100.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Wednesday
2019-07-31 11:38:00,Wed,23300.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-01 11:50:00,Thur,14800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-08-01 12:02:00,Thur,21100.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-08-01 12:24:00,Thur,32600.0,,croissant,2.0,croissant,croissant,3500,7000.0,12,Thursday
2019-08-01 13:37:00,Thur,15100.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-08-01 14:56:00,Thur,23000.0,,croissant,4.0,croissant,croissant,3500,14000.0,14,Thursday
2019-08-03 11:03:00,Sat,16000.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Saturday
2019-08-03 11:05:00,Sat,29100.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-03 11:08:00,Sat,22800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-03 11:20:00,Sat,16600.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-03 11:53:00,Sat,18800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-03 13:18:00,Sat,18300.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-08-03 13:20:00,Sat,16300.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-08-04 11:02:00,Sun,34800.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-08-04 11:04:00,Sun,31600.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-04 11:52:00,Sun,22100.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-04 12:30:00,Sun,19500.0,,croissant,2.0,croissant,croissant,3500,7000.0,12,Sunday
2019-08-05 12:14:00,Mon,26600.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-08-05 12:49:00,Mon,49300.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-08-05 13:54:00,Mon,19800.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-08-05 14:53:00,Mon,16300.0,,croissant,2.0,croissant,croissant,3500,7000.0,14,Monday
2019-08-07 11:03:00,Wed,16300.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Wednesday
2019-08-07 12:17:00,Wed,15300.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-08-07 12:20:00,Wed,27300.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-08-07 13:28:00,Wed,17600.0,,croissant,2.0,croissant,croissant,3500,7000.0,13,Wednesday
2019-08-07 14:05:00,Wed,15000.0,,croissant,1.0,croissant,croissant,3500,3500.0,14,Wednesday
2019-08-08 12:56:00,Thur,16000.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-08-08 13:26:00,Thur,17300.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-08-08 13:55:00,Thur,22300.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-08-08 13:57:00,Thur,32400.0,,croissant,2.0,croissant,croissant,3500,7000.0,13,Thursday
2019-08-09 11:34:00,Fri,17000.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Friday
2019-08-09 12:31:00,Fri,18600.0,,croissant,1.0,croissant,croissant,3500,3500.0,12,Friday
2019-08-09 15:22:00,Fri,35800.0,,croissant,2.0,croissant,croissant,3500,7000.0,15,Friday
2019-08-10 11:09:00,Sat,17300.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-10 11:27:00,Sat,36800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-10 11:38:00,Sat,25300.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-10 13:15:00,Sat,16600.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-08-10 13:31:00,Sat,24400.0,,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-08-11 11:01:00,Sun,21800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-11 11:03:00,Sun,16000.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-11 11:40:00,Sun,38900.0,,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-08-12 11:05:00,Mon,28400.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-08-12 11:08:00,Mon,20800.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-08-12 11:48:00,Mon,16300.0,,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-08-12 12:39:00,Mon,24300.0,효자 3동,croissant,3.0,croissant,croissant,3500,10500.0,12,Monday
2019-08-12 13:56:00,Mon,19100.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-08-14 11:03:00,Wed,41200.0,퇴계동,croissant,2.0,croissant,croissant,3500,7000.0,11,Wednesday
2019-08-14 11:03:00,Wed,17800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-14 11:07:00,Wed,17300.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-14 11:22:00,Wed,29000.0,동면,croissant,3.0,croissant,croissant,3500,10500.0,11,Wednesday
2019-08-14 11:25:00,Wed,27300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-14 11:31:00,Wed,22300.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-14 11:41:00,Wed,14300.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-15 11:15:00,Thur,16100.0,신사우동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-08-15 11:23:00,Thur,22100.0,강남동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-08-15 11:50:00,Thur,58000.0,강남동,croissant,16.0,croissant,croissant,3500,56000.0,11,Thursday
2019-08-16 11:05:00,Fri,14800.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Friday
2019-08-17 11:03:00,Sat,18300.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-17 12:57:00,Sat,29600.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-08-17 13:02:00,Sat,19800.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-08-18 11:01:00,Sun,17300.0,후평 2동,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-08-18 11:06:00,Sun,36900.0,효자 2동,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-08-18 11:09:00,Sun,22800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-18 12:24:00,Sun,16000.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-08-18 13:06:00,Sun,14300.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-08-18 13:29:00,Sun,14800.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-08-18 13:30:00,Sun,36100.0,후평 3동,croissant,2.0,croissant,croissant,3500,7000.0,13,Sunday
2019-08-19 11:29:00,Mon,22800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-08-19 15:30:00,Mon,18800.0,근화동,croissant,1.0,croissant,croissant,3500,3500.0,15,Monday
2019-08-21 11:02:00,Wed,19900.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-21 11:04:00,Wed,18800.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-21 11:28:00,Wed,54000.0,약사명동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-21 12:51:00,Wed,17500.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-08-21 13:15:00,Wed,17000.0,후평 2동,croissant,2.0,croissant,croissant,3500,7000.0,13,Wednesday
2019-08-21 14:11:00,Wed,25000.0,후평 2동,croissant,2.0,croissant,croissant,3500,7000.0,14,Wednesday
2019-08-22 11:48:00,Thur,14800.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-08-22 12:08:00,Thur,23300.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-08-22 13:07:00,Thur,26600.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-08-22 15:24:00,Thur,26000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,15,Thursday
2019-08-23 11:28:00,Fri,42200.0,동면,croissant,3.0,croissant,croissant,3500,10500.0,11,Friday
2019-08-23 12:42:00,Fri,14100.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,12,Friday
2019-08-23 15:32:00,Fri,22000.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,15,Friday
2019-08-24 11:06:00,Sat,16000.0,후평 1동,croissant,2.0,croissant,croissant,3500,7000.0,11,Saturday
2019-08-24 11:14:00,Sat,23100.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-24 11:14:00,Sat,17300.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-24 11:18:00,Sat,24900.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-24 11:19:00,Sat,17300.0,강남동,croissant,3.0,croissant,croissant,3500,10500.0,11,Saturday
2019-08-24 11:42:00,Sat,14300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-24 11:55:00,Sat,20800.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,11,Saturday
2019-08-25 11:53:00,Sun,15300.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-08-25 12:23:00,Sun,25300.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-08-26 11:30:00,Mon,18000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-08-26 12:05:00,Mon,14800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-08-28 11:19:00,Wed,16300.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-08-28 12:20:00,Wed,30400.0,강남동,croissant,2.0,croissant,croissant,3500,7000.0,12,Wednesday
2019-08-28 12:46:00,Wed,18600.0,효자 1동,croissant,2.0,croissant,croissant,3500,7000.0,12,Wednesday
2019-08-29 12:25:00,Thur,18300.0,후평 3동,croissant,2.0,croissant,croissant,3500,7000.0,12,Thursday
2019-08-29 13:28:00,Thur,53800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-08-29 14:31:00,Thur,15500.0,신사우동,croissant,1.0,croissant,croissant,3500,3500.0,14,Thursday
2019-08-29 15:08:00,Thur,15000.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,15,Thursday
2019-08-30 13:10:00,Fri,14300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Friday
2019-08-30 14:13:00,Fri,16000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,14,Friday
2019-08-31 11:20:00,Sat,16300.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-08-31 12:31:00,Sat,16300.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-09-01 11:40:00,Sun,22100.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-01 14:05:00,Sun,33100.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,14,Sunday
2019-09-01 14:35:00,Sun,14800.0,효자 3동,croissant,1.0,croissant,croissant,3500,3500.0,14,Sunday
2019-09-02 12:12:00,Mon,31400.0,근화동,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-09-02 15:13:00,Mon,23500.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,15,Monday
2019-09-04 12:06:00,Wed,18600.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-09-04 12:31:00,Wed,18600.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-09-04 12:58:00,Wed,17000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,12,Wednesday
2019-09-04 13:19:00,Wed,19300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Wednesday
2019-09-04 13:53:00,Wed,22800.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,13,Wednesday
2019-09-04 14:52:00,Wed,25600.0,효자 2동,croissant,2.0,croissant,croissant,3500,7000.0,14,Wednesday
2019-09-04 16:28:00,Wed,18600.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,16,Wednesday
2019-09-05 11:27:00,Thur,21800.0,효자 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-09-06 11:14:00,Fri,16300.0,강남동,croissant,2.0,croissant,croissant,3500,7000.0,11,Friday
2019-09-06 16:29:00,Fri,39700.0,소양동,croissant,2.0,croissant,croissant,3500,7000.0,16,Friday
2019-09-07 11:10:00,Sat,23600.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-07 11:40:00,Sat,14800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-07 11:42:00,Sat,18800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-07 11:47:00,Sat,22500.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-07 16:23:00,Sat,27400.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,16,Saturday
2019-09-08 11:37:00,Sun,26000.0,후평 2동,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-09-09 11:12:00,Mon,23100.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-09-09 13:01:00,Mon,14800.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-09-09 15:42:00,Mon,21800.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,15,Monday
2019-09-09 16:01:00,Mon,18600.0,강남동,croissant,2.0,croissant,croissant,3500,7000.0,16,Monday
2019-09-11 13:21:00,Wed,33400.0,신사우동,croissant,1.0,croissant,croissant,3500,3500.0,13,Wednesday
2019-09-11 14:48:00,Wed,16300.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,14,Wednesday
2019-09-12 12:00:00,Thur,14300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-09-12 12:45:00,Thur,22100.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-09-12 13:25:00,Thur,15100.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-09-12 13:51:00,Thur,27600.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-09-14 11:07:00,Sat,22800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-14 11:15:00,Sat,19500.0,동면,croissant,3.0,croissant,croissant,3500,10500.0,11,Saturday
2019-09-14 11:41:00,Sat,15100.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-15 11:57:00,Sun,16000.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-15 12:13:00,Sun,32600.0,후평 1동,croissant,2.0,croissant,croissant,3500,7000.0,12,Sunday
2019-09-15 13:34:00,Sun,24400.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-09-15 13:38:00,Sun,16300.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,13,Sunday
2019-09-15 15:28:00,Sun,57900.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,15,Sunday
2019-09-18 15:24:00,Wed,17000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,15,Wednesday
2019-09-19 16:27:00,Thur,34600.0,석사동,croissant,2.0,croissant,croissant,3500,7000.0,16,Thursday
2019-09-20 11:06:00,Fri,39700.0,퇴계동,croissant,2.0,croissant,croissant,3500,7000.0,11,Friday
2019-09-20 13:28:00,Fri,14800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Friday
2019-09-20 14:58:00,Fri,18300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,14,Friday
2019-09-21 11:08:00,Sat,39300.0,후평 1동,croissant,3.0,croissant,croissant,3500,10500.0,11,Saturday
2019-09-21 11:12:00,Sat,14000.0,조운동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-21 11:39:00,Sat,21100.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,11,Saturday
2019-09-21 12:01:00,Sat,17000.0,교동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-09-21 13:38:00,Sat,18800.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-09-22 11:09:00,Sun,14100.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-22 11:33:00,Sun,14500.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-22 11:46:00,Sun,18600.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-09-22 12:05:00,Sun,17000.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,12,Sunday
2019-09-22 12:06:00,Sun,22300.0,효자 1동,croissant,2.0,croissant,croissant,3500,7000.0,12,Sunday
2019-09-22 12:07:00,Sun,34100.0,강남동,croissant,2.0,croissant,croissant,3500,7000.0,12,Sunday
2019-09-22 12:08:00,Sun,17800.0,효자 1동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-09-22 12:19:00,Sun,24300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-09-22 12:54:00,Sun,21300.0,효자 3동,croissant,3.0,croissant,croissant,3500,10500.0,12,Sunday
2019-09-22 12:56:00,Sun,15100.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-09-23 11:25:00,Mon,16300.0,효자 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-09-23 15:54:00,Mon,20500.0,강남동,croissant,4.0,croissant,croissant,3500,14000.0,15,Monday
2019-09-25 12:21:00,Wed,21500.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,12,Wednesday
2019-09-26 11:48:00,Thur,14500.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-09-27 16:12:00,Fri,36100.0,후평 2동,croissant,3.0,croissant,croissant,3500,10500.0,16,Friday
2019-09-28 11:27:00,Sat,14300.0,교동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-09-28 12:27:00,Sat,21800.0,약사명동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-09-28 12:37:00,Sat,21800.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-09-28 12:41:00,Sat,22100.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-09-28 12:52:00,Sat,41400.0,신사우동,croissant,2.0,croissant,croissant,3500,7000.0,12,Saturday
2019-09-28 13:52:00,Sat,27100.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-09-29 11:06:00,Sun,18800.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-29 11:30:00,Sun,17000.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-29 11:49:00,Sun,17300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-09-29 12:00:00,Sun,14800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-09-29 13:59:00,Sun,15300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-09-29 15:22:00,Sun,27800.0,강남동,croissant,3.0,croissant,croissant,3500,10500.0,15,Sunday
2019-09-30 13:03:00,Mon,18600.0,후평 3동,croissant,2.0,croissant,croissant,3500,7000.0,13,Monday
2019-09-30 13:43:00,Mon,27600.0,퇴계동,croissant,2.0,croissant,croissant,3500,7000.0,13,Monday
2019-09-30 16:04:00,Mon,16000.0,효자 1동,croissant,1.0,croissant,croissant,3500,3500.0,16,Monday
2019-10-02 14:16:00,Wed,17000.0,후평 3동,croissant,2.0,croissant,croissant,3500,7000.0,14,Wednesday
2019-10-02 14:18:00,Wed,16000.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,14,Wednesday
2019-10-02 16:12:00,Wed,15000.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,16,Wednesday
2019-10-03 14:25:00,Thur,22800.0,소양동,croissant,2.0,croissant,croissant,3500,7000.0,14,Thursday
2019-10-03 14:50:00,Thur,21800.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,14,Thursday
2019-10-05 12:39:00,Sat,31800.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-10-06 11:08:00,Sun,15800.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-10-06 11:58:00,Sun,18300.0,효자 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-10-06 12:51:00,Sun,25300.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,12,Sunday
2019-10-09 11:09:00,Wed,14300.0,강남동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-10-10 12:02:00,Thur,15100.0,퇴계동,croissant,1.0,croissant,croissant,3500,3500.0,12,Thursday
2019-10-10 12:49:00,Thur,18600.0,후평 1동,croissant,2.0,croissant,croissant,3500,7000.0,12,Thursday
2019-10-11 11:18:00,Fri,14800.0,강남동,croissant,1.0,croissant,croissant,3500,3500.0,11,Friday
2019-10-11 11:24:00,Fri,17300.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,11,Friday
2019-10-12 11:07:00,Sat,20500.0,조운동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-10-12 12:00:00,Sat,17300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,12,Saturday
2019-10-12 13:11:00,Sat,23800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Saturday
2019-10-13 11:20:00,Sun,25800.0,석사동,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
2019-10-13 11:30:00,Sun,15000.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Sunday
2019-10-13 13:01:00,Sun,14800.0,동면,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-10-13 13:07:00,Sun,17300.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,13,Sunday
2019-10-14 11:08:00,Mon,26000.0,소양동,croissant,2.0,croissant,croissant,3500,7000.0,11,Monday
2019-10-14 11:40:00,Mon,14800.0,후평 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Monday
2019-10-14 12:09:00,Mon,14800.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,12,Monday
2019-10-14 13:47:00,Mon,18300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Monday
2019-10-16 11:09:00,Wed,22800.0,후평 2동,croissant,1.0,croissant,croissant,3500,3500.0,11,Wednesday
2019-10-17 11:47:00,Thur,14800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,11,Thursday
2019-10-17 13:16:00,Thur,24800.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-10-17 13:50:00,Thur,32300.0,소양동,croissant,1.0,croissant,croissant,3500,3500.0,13,Thursday
2019-10-17 15:41:00,Thur,18600.0,근화동,croissant,2.0,croissant,croissant,3500,7000.0,15,Thursday
2019-10-18 12:08:00,Fri,17000.0,동면,croissant,2.0,croissant,croissant,3500,7000.0,12,Friday
2019-10-18 13:57:00,Fri,15300.0,후평 1동,croissant,1.0,croissant,croissant,3500,3500.0,13,Friday
2019-10-19 11:13:00,Sat,29000.0,석사동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-10-19 11:17:00,Sat,29100.0,퇴계동,croissant,2.0,croissant,croissant,3500,7000.0,11,Saturday
2019-10-19 11:45:00,Sat,18000.0,효자 3동,croissant,1.0,croissant,croissant,3500,3500.0,11,Saturday
2019-10-19 15:56:00,Sat,15800.0,신사우동,croissant,1.0,croissant,croissant,3500,3500.0,15,Saturday
2019-10-20 11:18:00,Sun,18600.0,후평 2동,croissant,2.0,croissant,croissant,3500,7000.0,11,Sunday
